# BCCA_0-125deg_pr_day_ACCESS1-0_rcp45_r1i1p1
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
TIMESTEP,MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d)
2006-06-17T12:00:00Z,3.4,3.4,3.3597379,3.3920605,2.9146287,2.684894,2.9082036,2.2233737,2.4,2.4839761,2.4,2.609508,2.2,2.245923,2.4,2.4,2.3985167,1.8000001,2.2931933,1.8843876,1.9,1.8141584,2.1008828,2.218556,1.9,1.9,1.9,1.8000001,1.9,1.9,1.9,1.5,1.7052739,1.9,1.9,1.9,1.9,1.9,1.9,1.8055012,1.9046545,1.8031933,1.9,1.9,1.5,1.812837,1.5974009,1.9444194,2.225325,1.6173503,2.426595,1.430309,1.3000001,2.5,1.535154,1.4795916,1.3249075,1.5,1.3707005,1.3489946,2.4340627,2.372872,1.4555672,1.9868563,1.9021428,0.9994852,1.9,1.0,1.2013834,2.3131359,1.9
2006-06-18T12:00:00Z,1.7,1.7,1.619476,1.6920605,1.1991816,0.984894,1.1517365,0.5233736,0.7,0.77380794,0.7,0.81434083,0.5,0.54592294,0.7,0.7,0.6987638,0.2,0.5995897,0.4549125,0.4,0.33042908,0.52027893,0.58988434,0.4,0.4,0.3,0.2,0.4,0.4,0.4,0.4,0.26315075,0.3,0.4,0.4,0.4,0.4,0.4,0.21100228,0.33195215,0.20638661,0.3981736,0.3,0.3,0.27768332,0.40292245,0.35246906,0.35422087,0.3293376,0.38776585,0.37142217,0.5,0.4,0.3035154,0.32040843,0.47509247,0.3,0.42929956,0.9228443,0.5978118,0.6399643,1.0032433,1.9394308,2.1935716,2.3997426,2.2,2.4,2.3552482,1.7868642,2.2
2006-06-19T12:00:00Z,3.0,3.0,3.3220963,3.0341403,4.9991126,6.074956,4.7311664,5.2584343,7.3,5.4879637,7.054133,6.362953,5.2000003,5.3148074,7.3,5.7000003,6.083016,3.4,5.381813,4.2982507,5.9,3.723626,6.459352,6.772141,5.9,5.9,6.0,3.4,5.9,5.9,5.9,3.2,3.3368492,6.0,5.9,5.9,5.9,5.9,5.9,3.5375285,5.975052,3.4798326,5.9018264,6.0,4.6,4.2490196,4.618895,5.728888,5.8373375,4.9813886,5.736703,4.426811,4.1,5.7000003,4.6386695,4.548979,4.1622686,4.6,4.276751,4.1251082,5.392293,5.269445,4.13351,3.30533,2.9099998,3.0001287,2.9,3.0,2.9776242,3.029105,2.9
2006-06-20T12:00:00Z,2.0,2.0,2.3623586,2.0269947,3.6279123,4.4313607,3.543959,4.4649396,5.4,4.07912,5.2155995,4.699089,4.5,4.4311156,5.4,4.2000003,4.4880652,2.8,4.2130938,3.8236878,4.0,3.1170523,4.559909,4.883742,4.0,4.0,4.4,2.8,4.0,4.0,4.0,3.0,2.8631508,4.4,4.0,4.0,4.0,4.0,4.0,2.8660135,4.2870636,2.8383195,4.0073056,4.4,4.3,3.2300935,3.6914055,4.1768303,4.1831164,4.2119875,4.048937,4.0857334,3.7,4.0,4.289454,4.238775,3.7747226,4.3,3.9121015,3.618897,3.8241673,3.7963293,3.526745,2.631617,2.4057143,2.0005147,2.4,2.0,2.0895038,2.477463,2.4
2006-06-21T12:00:00Z,0.7,0.7,0.7,0.7015879,0.7758425,0.8430212,0.71300507,0.6116868,0.90000004,0.6962315,0.8692666,0.8762866,0.6,0.62296146,0.90000004,0.7,0.74809325,0.5,0.652993,0.6,0.7,0.55640507,0.78018594,0.8259938,0.7,0.7,0.8,0.5,0.7,0.7,0.7,0.6,0.5315754,0.8,0.7,0.7,0.7,0.7,0.7,0.5110023,0.7716088,0.5063866,0.7018264,0.8,0.6,0.5696819,0.6167448,0.7209436,0.74577916,0.6293376,0.71223414,0.60034627,0.6,0.7,0.60351545,0.6,0.6,0.6,0.6,0.5702841,0.6780209,0.6682685,0.57344335,0.5289521,0.50071424,0.5,0.5,0.5,0.5,0.5,0.5
2006-06-22T12:00:00Z,0.5,0.5,0.54026204,0.4976181,0.37446973,0.2854682,0.4258683,0.3766264,0.2,0.2482094,0.2,0.29647914,0.4,0.35407707,0.2,0.2,0.19975276,0.1,0.26203215,0.26473755,0.2,0.12884015,0.20027855,0.19910777,0.2,0.2,0.4,0.1,0.2,0.2,0.2,0.1,0.1,0.4,0.2,0.2,0.2,0.2,0.2,0.10550114,0.3410979,0.103193305,0.20365284,0.4,0.3,0.1368413,0.19019522,0.34683102,0.50844175,0.27066243,0.5755317,0.2641158,0.2,0.6,0.3105462,0.2897958,0.21245377,0.3,0.23535024,0.5959456,0.70989543,0.7221621,0.6760219,1.4552394,1.5964286,1.2997427,1.6,1.3000001,1.3671279,1.5483581,1.6
2006-06-23T12:00:00Z,1.7,1.7,1.619476,1.6936483,1.3113087,1.1279153,1.3128632,0.65843403,0.90000004,1.1218301,0.93073344,1.0866399,0.6,0.7148074,0.90000004,1.1,1.0504233,0.7,0.9033434,0.73526245,0.7,0.7959783,0.78060377,0.8277802,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.90000004,0.76315075,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7025179,0.7,0.7,0.7,0.8,0.7040007,0.7499411,0.76209074,0.86266255,0.7706624,0.96329755,0.79965377,0.8,1.0,0.8070308,0.8,0.8,0.8,0.8,1.0644304,1.1318746,1.1538936,1.1468619,2.0262873,2.1957145,1.6993566,2.2,1.7,1.8118798,2.2,2.2
2006-06-24T12:00:00Z,5.8,5.8,5.8402624,5.80397,6.077623,6.157553,6.185223,6.953253,6.3,6.543897,6.3461003,6.1865697,7.0,6.908154,6.3,6.6,6.534041,9.400001,6.915955,7.5861373,6.5,8.634557,6.4195356,6.398097,6.5,6.5,6.3,9.400001,6.5,6.5,6.5,8.3,9.052671,6.3,6.5,6.5,6.5,6.5,6.5,9.240467,6.3574777,9.307395,6.496347,6.3,6.5,8.339604,7.0692325,6.3664627,6.1915584,6.5,6.1244683,6.571076,6.7000003,6.1,6.4859385,6.5204086,6.6750927,6.5,6.6292996,6.2337785,6.023073,6.0231543,6.1563807,5.5013328,5.4025,5.6002574,5.4,5.6,5.5552483,5.4,5.4
2006-06-25T12:00:00Z,15.900001,15.900001,16.463669,15.91191,16.902786,16.972658,17.676807,20.331203,17.4,18.284994,17.5383,17.113855,20.6,20.071886,17.4,18.300001,18.0863,20.300001,19.214855,19.968777,18.0,19.78211,17.758884,17.637188,18.0,18.0,17.2,20.300001,18.0,18.0,18.0,19.2,19.952671,17.2,18.0,18.0,18.0,18.0,18.0,20.173475,17.432795,20.226555,17.985388,17.2,17.6,19.420645,18.010994,17.412676,16.766233,17.71735,16.497873,17.459234,17.2,16.4,17.557816,17.559183,17.249815,17.6,17.341402,15.930457,15.8834915,15.816257,15.609259,12.380375,11.716785,11.998841,11.7,12.0,11.932872,12.061494,11.7
2006-06-26T12:00:00Z,25.2,25.2,24.515545,25.154745,22.258831,21.123896,21.758682,19.5,19.5,19.906725,19.5,20.286663,19.5,19.5,19.5,19.5,19.494808,17.4,19.365677,20.5821,17.2,18.975002,18.122696,18.671246,17.2,17.2,19.300001,17.4,17.2,17.2,17.2,21.9,18.820892,19.300001,17.2,17.2,17.2,17.2,17.2,17.388998,18.691713,17.393614,17.238356,19.300001,18.1,17.446339,18.58765,18.006096,18.052921,17.835962,17.281385,18.843182,20.2,17.0,18.06133,18.31429,19.93847,18.1,19.457645,19.935516,17.97807,18.259228,20.232428,24.61163,25.868216,24.392149,25.9,24.4,24.73564,26.932838,25.9
2006-06-27T12:00:00Z,1.9,1.9,1.8194759,1.8968241,1.7083497,1.6139576,1.7240254,1.9766264,1.5,1.7973689,1.5461001,1.5140139,2.0,1.9540771,1.5,1.8000001,1.7276129,2.0,1.8812213,2.1352625,2.0,2.056317,1.7993958,1.6805534,2.0,2.0,1.5,2.0,2.0,2.0,2.0,2.3,2.094726,1.5,2.0,2.0,2.0,2.0,2.0,2.0,1.6451523,2.0,1.9908679,1.5,2.1000001,2.0200036,2.2222965,1.7933102,1.6084417,2.0706625,1.6755317,2.2418058,2.5,1.7,2.0859385,2.140817,2.450185,2.1000001,2.3585992,2.4481878,1.9197909,1.9899435,2.4992435,3.4104788,3.6928573,3.298198,3.7,3.3,3.3895037,3.725821,3.7
2006-06-28T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.008001447,0.0998822,0.0753844,0.16266257,0.14132485,0.26329753,0.19930755,0.2,0.3,0.2035154,0.2,0.2,0.2,0.2,0.2600342,0.33296865,0.33619246,0.2862476,0.55657184,0.59892863,0.40012872,0.6,0.4,0.4447519,0.6,0.6
2006-06-29T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-30T12:00:00Z,0.0,0.0,0.0,7.939602E-4,0.037921254,0.071510606,0.0065025454,0.0,0.1,0.0,0.08463329,0.05726617,0.0,0.0,0.1,0.0,0.024293877,0.0,0.0,0.0,0.0,0.0,0.039953697,0.06388911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4768533E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029113369,0.021979086,0.02716958,0.03955003,0.17104787,0.19928573,0.09987129,0.2,0.1,0.122375935,0.2,0.2
2006-07-01T12:00:00Z,4.1,4.1,4.0597377,4.073005,2.5503082,1.6686395,2.822626,1.5766264,0.7,1.6719078,0.807567,1.3133512,1.6,1.554077,0.7,1.4,1.2299428,1.4,1.4684285,1.6,0.7,1.4647771,0.70097494,0.70624906,0.7,0.7,0.90000004,1.4,0.7,0.7,0.7,1.6,1.4631507,0.90000004,0.7,0.7,0.7,0.7,0.7,1.361492,0.8429205,1.3776469,0.7036528,0.90000004,1.2,1.1621145,1.0663049,0.99759984,1.3337668,1.0533122,1.6021267,1.1982689,1.2,1.7,1.217577,1.2,1.2,1.2,1.2,1.6190346,1.9527595,1.9896406,1.7894381,3.6670506,3.991786,2.6006436,4.0,2.6000001,2.913263,4.154926,4.0
2006-07-02T12:00:00Z,11.6,11.6,12.123407,11.635729,13.82476,14.817978,13.92275,16.15976,16.1,14.921524,15.946333,14.809735,16.300001,16.024464,16.1,15.1,15.333297,11.2,15.261114,13.459489,13.8,11.633129,14.718657,15.246258,13.8,13.8,13.3,11.2,13.8,13.8,13.8,10.0,10.821095,13.3,13.8,13.8,13.8,13.8,13.8,11.343029,13.456346,11.283026,13.790868,13.3,10.900001,12.013847,11.6170025,13.210766,13.462663,11.750791,13.563298,10.661275,10.2,13.6,10.994916,10.828571,10.287176,10.900001,10.447452,10.585313,13.4791155,13.327395,10.907935,12.659237,12.503928,9.896268,12.5,9.900001,10.481774,13.507018,12.5
2006-07-03T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-04T12:00:00Z,0.2,0.2,0.2,0.19920604,0.15300757,0.1284894,0.15646707,0.011686797,0.1,0.10639963,0.1,0.14273384,0.0,0.02296147,0.1,0.1,0.09975276,0.0,0.0593894,0.0,0.0,0.012008271,0.040232252,0.0638896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010767018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879426,0.032968633,0.04075437,0.1011125,0.25657183,0.29892862,0.2997426,0.3,0.3,0.3,0.24835803,0.3
2006-07-05T12:00:00Z,11.0,11.0,11.161049,10.985709,10.188711,9.712809,10.331185,9.959759,9.2,9.199425,9.1539,9.399897,10.1,9.824463,9.2,8.900001,8.9674425,6.7000003,9.169851,9.243338,7.9,7.556612,8.421208,8.719856,7.9,7.9,8.6,6.7000003,7.9,7.9,7.9,8.2,7.1736307,8.6,7.9,7.9,7.9,7.9,7.9,6.766014,8.40055,6.73832,7.912785,8.6,9.6,7.214109,8.592203,8.723499,9.413313,9.101261,9.916488,9.629652,9.7,10.1,9.617578,9.610205,9.687546,9.6,9.66465,9.840748,10.297812,10.321717,9.993059,11.639431,11.893572,10.400644,11.900001,10.400001,10.73564,12.158211,11.900001
2006-07-06T12:00:00Z,0.5,0.5,0.41947588,0.49841207,0.3932634,0.3569788,0.37406078,0.4116868,0.3,0.47589532,0.33073345,0.35374528,0.4,0.42296147,0.3,0.5,0.45215395,0.8,0.48497483,0.4,0.6,0.63442105,0.47986037,0.41011667,0.6,0.6,0.4,0.8,0.6,0.6,0.6,0.4,0.6736985,0.4,0.6,0.6,0.6,0.6,0.6,0.7889977,0.45785907,0.79361343,0.5963472,0.4,0.5,0.7263174,0.62646186,0.51823175,0.50844175,0.5293376,0.5755317,0.5358842,0.6,0.6,0.5035154,0.5102042,0.5875463,0.5,0.56464976,0.6497924,0.67692685,0.6905316,0.69320595,1.1986676,1.2975001,1.0002574,1.3000001,1.0,1.0671278,1.1967161,1.3000001
2006-07-07T12:00:00Z,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.33172238,0.3,0.3,0.3,0.3,0.3004945,0.5,0.31279272,0.57052493,0.4,0.5718739,0.3600463,0.33700264,0.4,0.4,0.6,0.5,0.4,0.4,0.4,0.90000004,0.6263015,0.6,0.4,0.4,0.4,0.4,0.4,0.49449885,0.54002124,0.4968067,0.40365285,0.6,0.90000004,0.48716304,0.7094514,0.58374,0.6542209,0.7533121,0.68776584,0.93380684,1.0,0.7,0.89296925,0.91020423,0.98754627,0.90000004,0.9646498,0.9897582,0.7549477,0.7770478,0.9868175,1.1276197,1.1982144,1.2001288,1.2,1.2,1.2,1.2,1.2
2006-07-08T12:00:00Z,9.1,9.1,9.301311,9.119056,10.150844,10.816255,9.797609,9.8,11.5,9.779664,11.238766,10.972649,9.8,9.8,11.5,9.8,10.202612,5.6,9.531353,7.8612385,9.3,6.3132157,10.180931,10.67255,9.3,9.3,10.0,5.6,9.3,9.3,9.3,5.5,5.5684247,10.0,9.3,9.3,9.3,9.3,9.3,5.803542,9.804044,5.718152,9.312785,10.0,7.4,6.8271036,7.0884757,9.091893,8.969804,7.957414,8.332449,6.873509,5.9,8.1,7.4246078,7.246937,6.0868063,7.4,6.4302535,6.8886847,7.7153664,7.5925994,6.8127575,5.1066623,4.6124997,5.6987133,4.6,5.7000003,5.453865,4.780747,4.6
2006-07-09T12:00:00Z,0.1,0.1,0.1,0.09920604,0.07114993,0.028489398,0.13052784,0.2,0.0,0.1898319,0.030733425,0.0127019705,0.2,0.2,0.0,0.2,0.15289567,0.8,0.23837814,0.38034993,0.2,0.6407308,0.11981405,0.07757517,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.6,0.73684925,0.2,0.2,0.2,0.2,0.2,0.2,0.76699317,0.19857562,0.7808402,0.2,0.2,0.5,0.59095436,0.44976565,0.28867808,0.36266255,0.41198725,0.46329752,0.4989613,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50120497,0.53296864,0.5407544,0.5175376,0.7565718,0.7989286,0.50025743,0.8,0.5,0.5671278,0.8,0.8
2006-07-10T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-11T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879426,0.021979086,0.02716958,0.09526664,0.17104787,0.19928573,0.2997426,0.2,0.3,0.27762407,0.17417902,0.2
2006-07-12T12:00:00Z,0.3,0.3,0.34026206,0.3023819,0.44735318,0.51453185,0.45003548,0.5883132,0.6,0.49360037,0.5846333,0.5661204,0.6,0.5770385,0.6,0.5,0.5235522,0.2,0.5150252,0.46473756,0.6,0.28524524,0.6,0.5964306,0.6,0.6,0.4,0.2,0.6,0.6,0.6,0.3,0.23157538,0.4,0.6,0.6,0.6,0.6,0.6,0.22200456,0.45963115,0.2127732,0.5963472,0.4,0.3,0.33536303,0.3835485,0.45911303,0.4,0.38801277,0.4,0.3010387,0.3,0.4,0.3035154,0.3,0.3,0.3,0.3,0.27028415,0.3780209,0.3682685,0.27344337,0.22895214,0.20071428,0.2,0.2,0.2,0.2,0.225821,0.2
2006-07-13T12:00:00Z,0.5,0.5,0.45973796,0.4976181,0.34357563,0.2854682,0.31293413,0.111686796,0.2,0.21656775,0.2,0.23387963,0.1,0.12296147,0.2,0.2,0.19950552,0.0,0.15299304,0.05491252,0.1,0.029627169,0.14009298,0.16299738,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0055011394,0.030527754,0.0031933011,0.09817358,0.0,0.0,0.032840576,0.033401843,0.03620335,0.0,0.029337581,0.0,3.462314E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029113369,0.0,0.0,0.027858302,0.0,0.0,0.09987129,0.0,0.1,0.07762407,0.0,0.0
2006-07-14T12:00:00Z,0.8,0.8,0.84026206,0.79761815,0.67446977,0.5854682,0.7258683,0.32337362,0.5,0.5331355,0.5,0.5397964,0.3,0.34592295,0.5,0.5,0.49925828,0.2,0.41238245,0.3450875,0.4,0.2951913,0.44009298,0.46210515,0.4,0.4,0.2,0.2,0.4,0.4,0.4,0.4,0.26315075,0.2,0.4,0.4,0.4,0.4,0.4,0.21100228,0.2603433,0.20638661,0.39634717,0.2,0.3,0.26968187,0.3167448,0.2694347,0.14577915,0.3293376,0.11223416,0.30034626,0.3,0.1,0.29296923,0.3,0.3,0.3,0.3,0.26907918,0.1,0.10912385,0.24615492,0.1,0.1,0.19974259,0.1,0.2,0.17762406,0.15164198,0.1
2006-07-15T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040007234,0.04308883,0.016265685,0.05422085,0.0,0.08776584,0.035537973,0.1,0.1,0.003515395,0.010204216,0.08754624,0.0,0.064649776,0.20982656,0.19890589,0.21770118,0.26061428,0.8697154,0.9967858,0.7003861,1.0,0.7,0.7671278,0.922537,1.0
2006-07-16T12:00:00Z,1.3000001,1.3000001,1.219476,1.2976182,1.1553422,1.0854682,1.1675583,1.2116868,1.0,1.2758954,1.0461001,1.0647568,1.2,1.2229615,1.0,1.3000001,1.2286018,1.9,1.3041639,1.6508749,1.4,1.8690097,1.2397673,1.1489042,1.4,1.4,1.5,1.9,1.4,1.4,1.4,2.2,1.9947262,1.5,1.4,1.4,1.4,1.4,1.4,1.8724942,1.4677001,1.8840334,1.4018264,1.5,1.9,1.767803,2.0777013,1.533237,1.5542209,1.7533121,1.5877658,2.1825726,2.7,1.6,1.8894538,1.9816337,2.60037,1.9,2.4171982,1.8751686,1.6109896,1.6272706,1.8390074,1.685524,1.6996429,1.8010297,1.7,1.8000001,1.7776241,1.7,1.7
2006-07-17T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029715862,0.010989543,0.01358479,0.033704165,0.08552393,0.099642865,0.1,0.1,0.1,0.1,0.07417901,0.1
2006-07-18T12:00:00Z,5.2000003,5.2000003,5.119476,5.1825333,4.1896996,3.626767,4.351524,3.8649397,3.0,3.753659,3.0922003,3.5679283,3.9,3.8311157,3.0,3.6000001,3.4539895,3.5,3.6962464,3.4040377,3.2,3.3470054,3.1212068,3.0749004,3.2,3.2,3.8,3.5,3.2,3.2,3.2,2.8,3.2789724,3.8,3.2,3.2,3.2,3.2,3.2,3.4834967,3.6233273,3.49042,3.2109585,3.8,3.3,3.3614712,2.9552016,3.4675145,3.6373374,3.2706623,3.5367024,3.0153499,2.5,3.5,3.3070307,3.2183661,2.59963,3.3,2.7828019,2.7941632,3.2472405,3.178426,2.7179408,1.5329496,1.2082142,1.5998713,1.2,1.6,1.5104963,1.380747,1.2
2006-07-19T12:00:00Z,7.9,7.9,7.9402623,7.8944426,7.631856,7.399426,7.836889,7.3467474,7.2000003,7.7154307,7.276834,7.03598,7.3,7.391846,7.2000003,7.7000003,7.5795197,8.1,7.588729,7.705787,6.6,8.03386,6.8394437,6.9967237,6.6,6.6,6.2000003,8.1,6.6,6.6,6.6,8.2,8.131576,6.2000003,6.6,6.6,6.6,6.6,6.6,8.017484,6.3206196,8.052101,6.5926943,6.2000003,6.7000003,7.5913887,7.3306856,6.2648907,5.712013,6.6706624,5.4101076,7.0550337,7.7000003,5.3,6.650785,6.8020425,7.575463,6.7000003,7.346498,6.435048,5.278021,5.3366976,6.2556763,5.128952,5.100714,5.800515,5.1,5.8,5.6433687,5.280747,5.1
2006-07-20T12:00:00Z,3.8,3.8,3.759738,3.7761812,2.3747797,1.6546819,2.437545,0.6233736,0.8,1.0873382,0.8,1.4285239,0.6,0.64592296,0.8,0.8,0.7985166,0.2,0.6931934,0.41965008,0.2,0.29449213,0.44181135,0.5833376,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.6286604,0.2,0.21095851,0.8,0.3,0.19599928,0.16376345,0.5488429,0.9084417,0.27066243,0.9755317,0.22857784,0.1,1.0,0.3246078,0.2795916,0.12490752,0.3,0.17070046,0.24055216,0.9120836,0.85938823,0.28847027,0.31580853,0.20285708,0.1,0.2,0.1,0.122375935,0.45820993,0.2
2006-07-21T12:00:00Z,4.3,4.3,4.2194757,4.2737994,2.745569,1.9401501,2.8615704,0.5051812,1.0,1.5507909,1.0461001,1.6700108,0.4,0.6066533,1.0,1.3000001,1.2248933,0.4,0.9345046,0.5803499,0.4,0.6151861,0.6418114,0.7833391,0.4,0.4,1.4,0.4,0.4,0.4,0.4,0.8,0.5263015,1.4,0.4,0.4,0.4,0.4,0.4,0.4,1.1093981,0.4,0.41826418,1.4,0.6,0.40800145,0.49988222,1.0292113,1.7253251,0.54132485,1.9265951,0.59930754,0.6,2.0,0.6492156,0.6,0.6,0.6,0.6,0.8043961,2.0109897,1.9497179,0.98276156,2.085524,2.099643,1.2992278,2.1000001,1.3000001,1.4790076,2.513136,2.1000001
2006-07-22T12:00:00Z,9.7,9.7,9.538952,9.665859,7.7445335,6.6250443,8.120642,8.477951,5.4,7.125804,5.6151342,6.2951813,8.7,8.263732,5.4,6.8,6.4596386,6.7000003,7.4436746,7.527725,6.3,6.663553,5.9409738,5.7285695,6.3,6.3,6.2000003,6.7000003,6.3,6.3,6.3,6.1,6.510548,6.2000003,6.3,6.3,6.3,6.3,6.3,6.6779957,6.2281446,6.6872272,6.298174,6.2000003,7.9,6.6286488,7.2949524,6.771244,7.2301965,7.4305987,7.8675513,8.001074,8.2,8.1,7.907031,7.9306126,8.162639,7.9,8.093949,8.424474,8.231874,8.253894,8.469728,9.126287,9.295714,9.604119,9.3,9.6,9.532872,9.015969,9.3
